query_type,table_name,c1,c2,c3,c4,c5,c6
COLUMN,training_stats,pending_count,bigint,int8,YES,null,2
COLUMN,training_stats,approved_count,bigint,int8,YES,null,3
COLUMN,training_stats,rejected_count,bigint,int8,YES,null,4
COLUMN,training_stats,processed_count,bigint,int8,YES,null,5
COLUMN,training_stats,total_chunks,bigint,int8,YES,null,6
COLUMN,training_stats,total_size,bigint,int8,YES,null,7
COLUMN,user_applications,id,uuid,uuid,NO,gen_random_uuid(),1
COLUMN,user_applications,reviewed_by,uuid,uuid,YES,null,10
COLUMN,user_applications,reviewed_at,timestamp without time zone,timestamp,YES,null,11
COLUMN,user_applications,review_notes,text,text,YES,null,12
COLUMN,user_applications,created_at,timestamp without time zone,timestamp,YES,now(),13
COLUMN,user_applications,username,character varying,varchar,NO,null,2
COLUMN,user_applications,email,character varying,varchar,YES,null,3
COLUMN,user_applications,name,character varying,varchar,YES,null,4
COLUMN,user_applications,name_zh,character varying,varchar,YES,null,5
COLUMN,user_applications,phone,character varying,varchar,YES,null,6
COLUMN,user_applications,requested_role,character varying,varchar,NO,null,7
COLUMN,user_applications,reason,text,text,YES,null,8
COLUMN,user_applications,status,character varying,varchar,YES,'pending'::character varying,9
COLUMN,user_points,id,uuid,uuid,NO,gen_random_uuid(),1
COLUMN,user_points,user_id,uuid,uuid,YES,null,2
COLUMN,user_points,total_points,integer,int4,YES,0,3
COLUMN,user_points,current_points,integer,int4,YES,0,4
COLUMN,user_points,level,integer,int4,YES,1,5
COLUMN,user_points,updated_at,timestamp without time zone,timestamp,YES,now(),6
COLUMN,users,id,uuid,uuid,NO,gen_random_uuid(),1
COLUMN,users,avatar_url,text,text,YES,null,10
COLUMN,users,language_preference,character varying,varchar,YES,'zh'::character varying,11
COLUMN,users,is_active,boolean,bool,YES,true,12
COLUMN,users,last_login,timestamp without time zone,timestamp,YES,null,13
COLUMN,users,created_at,timestamp without time zone,timestamp,YES,now(),14
COLUMN,users,updated_at,timestamp without time zone,timestamp,YES,now(),15
COLUMN,users,hsk_level,integer,int4,YES,1,16
COLUMN,users,avatar,text,text,YES,null,17
COLUMN,users,student_id,text,text,YES,null,18
COLUMN,users,gender,text,text,YES,null,19
COLUMN,users,username,character varying,varchar,NO,null,2
COLUMN,users,birth_year,integer,int4,YES,null,20
COLUMN,users,parent_name,text,text,YES,null,21
COLUMN,users,parent_phone,text,text,YES,null,22
COLUMN,users,apply_class,text,text,YES,null,23
COLUMN,users,temp_password,text,text,YES,null,24
COLUMN,users,password_changed,boolean,bool,YES,true,25
COLUMN,users,login_type,text,text,YES,'username'::text,26
COLUMN,users,approved_by,uuid,uuid,YES,null,27
COLUMN,users,approved_at,timestamp with time zone,timestamptz,YES,null,28
COLUMN,users,rejected,boolean,bool,YES,false,29
COLUMN,users,email,character varying,varchar,YES,null,3
COLUMN,users,password_hash,character varying,varchar,NO,null,4
COLUMN,users,name,character varying,varchar,YES,null,5
COLUMN,users,name_zh,character varying,varchar,YES,null,6
COLUMN,users,role,character varying,varchar,YES,'student'::character varying,7
COLUMN,users,school_id,uuid,uuid,YES,null,8
COLUMN,users,phone,character varying,varchar,YES,null,9
FK,attendance,class_id,classes,id,attendance_class_id_fkey,,
FK,attendance,student_id,users,id,attendance_student_id_fkey,,
FK,attendance_records,session_id,attendance_sessions,id,attendance_records_session_id_fkey,,
FK,attendance_sessions,class_id,classes,id,attendance_sessions_class_id_fkey,,
FK,class_attendance,class_id,classes,id,class_attendance_class_id_fkey,,
FK,class_enrollments,class_id,classes,id,class_enrollments_class_id_fkey,,
FK,class_lessons,class_id,classes,id,class_lessons_class_id_fkey,,
FK,class_students,student_id,users,id,class_students_student_id_fkey,,
FK,class_students,class_id,classes,id,class_students_class_id_fkey,,
FK,classes,school_id,schools,id,classes_school_id_fkey,,
FK,custom_knowledge_points,class_id,classes,id,custom_knowledge_points_class_id_fkey,,
FK,grades,class_id,classes,id,grades_class_id_fkey,,
FK,grades,student_id,users,id,grades_student_id_fkey,,
FK,homework,class_id,classes,id,homework_class_id_fkey,,
FK,homework_submissions,homework_id,homework,id,homework_submissions_homework_id_fkey,,
FK,hsk_audio_files,paper_id,hsk_test_papers,id,hsk_audio_files_paper_id_fkey,,
FK,hsk_test_answers,question_id,hsk_test_questions,id,hsk_test_answers_question_id_fkey,,
FK,hsk_test_answers,attempt_id,hsk_test_attempts,id,hsk_test_answers_attempt_id_fkey,,
FK,hsk_test_attempts,paper_id,hsk_test_papers,id,hsk_test_attempts_paper_id_fkey,,
FK,hsk_test_questions,section_id,hsk_test_sections,id,hsk_test_questions_section_id_fkey,,
FK,hsk_test_questions,paper_id,hsk_test_papers,id,hsk_test_questions_paper_id_fkey,,
FK,hsk_test_sections,paper_id,hsk_test_papers,id,hsk_test_sections_paper_id_fkey,,
FK,knowledge_categories,parent_id,knowledge_categories,id,knowledge_categories_parent_id_fkey,,
FK,knowledge_materials,knowledge_base_id,rag_knowledge_bases,id,knowledge_materials_knowledge_base_id_fkey,,
FK,material_categories,parent_id,material_categories,id,material_categories_parent_id_fkey,,
FK,parent_student_links,parent_id,users,id,parent_student_links_parent_id_fkey,,
FK,parent_student_links,student_id,users,id,parent_student_links_student_id_fkey,,
FK,rag_chunks,knowledge_base_id,rag_knowledge_bases,id,rag_chunks_knowledge_base_id_fkey,,
FK,rag_chunks,document_id,rag_documents,id,rag_chunks_document_id_fkey,,
FK,rag_documents,knowledge_base_id,rag_knowledge_bases,id,rag_documents_knowledge_base_id_fkey,,
FK,reward_redemptions,reward_id,rewards,id,reward_redemptions_reward_id_fkey,,
FK,teaching_progress,class_id,classes,id,teaching_progress_class_id_fkey,,
FK,training_materials,knowledge_base_id,rag_knowledge_bases,id,training_materials_knowledge_base_id_fkey,,
INDEX,ai_agent_conversations,idx_conversations_user,CREATE INDEX idx_conversations_user ON public.ai_agent_conversations USING btree (user_id),,,,
INDEX,ai_jobs,ai_jobs_created_at_idx,CREATE INDEX ai_jobs_created_at_idx ON public.ai_jobs USING btree (created_at),,,,
INDEX,attendance,attendance_class_id_student_id_date_key,"CREATE UNIQUE INDEX attendance_class_id_student_id_date_key ON public.attendance USING btree (class_id, student_id, date)",,,,
INDEX,attendance_records,idx_attendance_session,CREATE INDEX idx_attendance_session ON public.attendance_records USING btree (session_id),,,,
INDEX,chengyu,idx_chengyu_hsk,CREATE INDEX idx_chengyu_hsk ON public.chengyu USING btree (hsk_level),,,,
INDEX,chengyu,idx_chengyu_text,CREATE INDEX idx_chengyu_text ON public.chengyu USING btree (chengyu),,,,
INDEX,chengyu,idx_chengyu_category,CREATE INDEX idx_chengyu_category ON public.chengyu USING btree (category),,,,
INDEX,class_attendance,class_attendance_class_id_student_id_date_key,"CREATE UNIQUE INDEX class_attendance_class_id_student_id_date_key ON public.class_attendance USING btree (class_id, student_id, date)",,,,
INDEX,class_enrollments,idx_enrollments_student,CREATE INDEX idx_enrollments_student ON public.class_enrollments USING btree (student_id),,,,
INDEX,class_enrollments,idx_enrollments_class,CREATE INDEX idx_enrollments_class ON public.class_enrollments USING btree (class_id),,,,
INDEX,class_students,class_students_class_id_student_id_key,"CREATE UNIQUE INDEX class_students_class_id_student_id_key ON public.class_students USING btree (class_id, student_id)",,,,
INDEX,classes,idx_classes_teacher,CREATE INDEX idx_classes_teacher ON public.classes USING btree (teacher_id),,,,
INDEX,classes,idx_classes_school,CREATE INDEX idx_classes_school ON public.classes USING btree (school_id),,,,
INDEX,dwxz_panda_assets,dwxz_panda_assets_emotion_key,CREATE UNIQUE INDEX dwxz_panda_assets_emotion_key ON public.dwxz_panda_assets USING btree (emotion),,,,
INDEX,exhibition_plans,exhibition_plans_product_id_key,CREATE UNIQUE INDEX exhibition_plans_product_id_key ON public.exhibition_plans USING btree (product_id),,,,
INDEX,homework,idx_homework_due,CREATE INDEX idx_homework_due ON public.homework USING btree (due_date),,,,
INDEX,homework,idx_homework_class,CREATE INDEX idx_homework_class ON public.homework USING btree (class_id),,,,
INDEX,homework_submissions,idx_submissions_homework,CREATE INDEX idx_submissions_homework ON public.homework_submissions USING btree (homework_id),,,,
INDEX,homework_submissions,idx_submissions_student,CREATE INDEX idx_submissions_student ON public.homework_submissions USING btree (student_id),,,,
INDEX,hsk_test_answers,idx_hsk_answers_attempt,CREATE INDEX idx_hsk_answers_attempt ON public.hsk_test_answers USING btree (attempt_id),,,,
INDEX,hsk_test_attempts,idx_hsk_attempts_paper,CREATE INDEX idx_hsk_attempts_paper ON public.hsk_test_attempts USING btree (paper_id),,,,
INDEX,hsk_test_attempts,idx_hsk_attempts_student,CREATE INDEX idx_hsk_attempts_student ON public.hsk_test_attempts USING btree (student_id),,,,
INDEX,hsk_test_papers,idx_hsk_papers_level,CREATE INDEX idx_hsk_papers_level ON public.hsk_test_papers USING btree (hsk_level),,,,
INDEX,hsk_test_questions,idx_hsk_questions_paper,CREATE INDEX idx_hsk_questions_paper ON public.hsk_test_questions USING btree (paper_id),,,,
INDEX,hsk_test_questions,idx_hsk_questions_section,CREATE INDEX idx_hsk_questions_section ON public.hsk_test_questions USING btree (section_id),,,,
INDEX,invitation_codes,idx_invitations_code,CREATE INDEX idx_invitations_code ON public.invitation_codes USING btree (code),,,,
INDEX,invitation_codes,invitation_codes_code_key,CREATE UNIQUE INDEX invitation_codes_code_key ON public.invitation_codes USING btree (code),,,,
INDEX,invites,invites_code_key,CREATE UNIQUE INDEX invites_code_key ON public.invites USING btree (code),,,,
INDEX,knowledge_materials,idx_materials_status,CREATE INDEX idx_materials_status ON public.knowledge_materials USING btree (status),,,,
INDEX,knowledge_materials,idx_materials_kb,CREATE INDEX idx_materials_kb ON public.knowledge_materials USING btree (knowledge_base_id),,,,
INDEX,knowledge_materials,idx_knowledge_materials_category,CREATE INDEX idx_knowledge_materials_category ON public.knowledge_materials USING btree (category),,,,
INDEX,knowledge_materials,idx_knowledge_materials_status,CREATE INDEX idx_knowledge_materials_status ON public.knowledge_materials USING btree (status),,,,
INDEX,knowledge_materials,idx_knowledge_materials_kb,CREATE INDEX idx_knowledge_materials_kb ON public.knowledge_materials USING btree (knowledge_base_id),,,,
INDEX,messages,idx_messages_receiver,CREATE INDEX idx_messages_receiver ON public.messages USING btree (receiver_id),,,,
INDEX,notifications,idx_notifications_user,CREATE INDEX idx_notifications_user ON public.notifications USING btree (user_id),,,,
INDEX,panda_assets,panda_assets_emotion_key,CREATE UNIQUE INDEX panda_assets_emotion_key ON public.panda_assets USING btree (emotion),,,,
INDEX,points_transactions,idx_transactions_user,CREATE INDEX idx_transactions_user ON public.points_transactions USING btree (user_id),,,,
INDEX,rag_chunks,idx_rag_chunks_kb,CREATE INDEX idx_rag_chunks_kb ON public.rag_chunks USING btree (knowledge_base_id),,,,
INDEX,rag_chunks,idx_rag_chunks_doc,CREATE INDEX idx_rag_chunks_doc ON public.rag_chunks USING btree (document_id),,,,
INDEX,rag_chunks,idx_rag_chunks_document,CREATE INDEX idx_rag_chunks_document ON public.rag_chunks USING btree (document_id),,,,
INDEX,rag_chunks,rag_chunks_embedding_idx,CREATE INDEX rag_chunks_embedding_idx ON public.rag_chunks USING ivfflat (embedding vector_cosine_ops) WITH (lists='100'),,,,
INDEX,rag_chunks,idx_rag_chunks_content,"CREATE INDEX idx_rag_chunks_content ON public.rag_chunks USING gin (to_tsvector('simple'::regconfig, content))",,,,
INDEX,rag_documents,idx_rag_docs_kb,CREATE INDEX idx_rag_docs_kb ON public.rag_documents USING btree (knowledge_base_id),,,,
INDEX,student_learning_profiles,student_learning_profiles_student_id_key,CREATE UNIQUE INDEX student_learning_profiles_student_id_key ON public.student_learning_profiles USING btree (student_id),,,,
INDEX,student_learning_profiles,idx_profiles_student,CREATE INDEX idx_profiles_student ON public.student_learning_profiles USING btree (student_id),,,,
INDEX,student_mistake_patterns,idx_mistakes_student,CREATE INDEX idx_mistakes_student ON public.student_mistake_patterns USING btree (student_id),,,,
INDEX,student_points,student_points_student_id_key,CREATE UNIQUE INDEX student_points_student_id_key ON public.student_points USING btree (student_id),,,,
INDEX,system_settings,system_settings_setting_key_key,CREATE UNIQUE INDEX system_settings_setting_key_key ON public.system_settings USING btree (setting_key),,,,
INDEX,teacher_teaching_profiles,teacher_teaching_profiles_teacher_id_key,CREATE UNIQUE INDEX teacher_teaching_profiles_teacher_id_key ON public.teacher_teaching_profiles USING btree (teacher_id),,,,
INDEX,teaching_progress,teaching_progress_class_id_hsk_level_point_key_key,"CREATE UNIQUE INDEX teaching_progress_class_id_hsk_level_point_key_key ON public.teaching_progress USING btree (class_id, hsk_level, point_key)",,,,
INDEX,training_images,training_images_storage_path_key,CREATE UNIQUE INDEX training_images_storage_path_key ON public.training_images USING btree (storage_path),,,,
INDEX,training_images,idx_training_images_approved,CREATE INDEX idx_training_images_approved ON public.training_images USING btree (approved),,,,
INDEX,training_images,idx_training_images_project,CREATE INDEX idx_training_images_project ON public.training_images USING btree (project_id),,,,
INDEX,training_images,idx_training_images_created,CREATE INDEX idx_training_images_created ON public.training_images USING btree (created_at DESC),,,,
INDEX,training_images,idx_training_images_quality,CREATE INDEX idx_training_images_quality ON public.training_images USING btree (quality_score),,,,
INDEX,training_materials,idx_training_process_status,CREATE INDEX idx_training_process_status ON public.training_materials USING btree (process_status),,,,
INDEX,training_materials,idx_training_kb,CREATE INDEX idx_training_kb ON public.training_materials USING btree (knowledge_base_id),,,,
INDEX,training_materials,idx_training_uploaded_by,CREATE INDEX idx_training_uploaded_by ON public.training_materials USING btree (uploaded_by),,,,
INDEX,training_materials,idx_training_review_status,CREATE INDEX idx_training_review_status ON public.training_materials USING btree (review_status),,,,
INDEX,user_applications,idx_applications_status,CREATE INDEX idx_applications_status ON public.user_applications USING btree (status),,,,
INDEX,user_points,idx_points_user,CREATE INDEX idx_points_user ON public.user_points USING btree (user_id),,,,
INDEX,user_points,user_points_user_id_key,CREATE UNIQUE INDEX user_points_user_id_key ON public.user_points USING btree (user_id),,,,
INDEX,users,users_email_key,CREATE UNIQUE INDEX users_email_key ON public.users USING btree (email),,,,
INDEX,users,users_username_key,CREATE UNIQUE INDEX users_username_key ON public.users USING btree (username),,,,
INDEX,users,idx_users_role,CREATE INDEX idx_users_role ON public.users USING btree (role),,,,
INDEX,users,idx_users_school,CREATE INDEX idx_users_school ON public.users USING btree (school_id),,,,
PK,ai_agent_conversations,id,ai_agent_conversations_pkey,,,,1
PK,ai_jobs,id,ai_jobs_pkey,,,,1
PK,ai_recommendations,id,ai_recommendations_pkey,,,,1
PK,ai_settings,id,ai_settings_pkey,,,,1
PK,ai_usage_logs,id,ai_usage_logs_pkey,,,,1
PK,attendance,id,attendance_pkey,,,,1
PK,attendance_records,id,attendance_records_pkey,,,,1
PK,attendance_sessions,id,attendance_sessions_pkey,,,,1
PK,chengyu,id,chengyu_pkey,,,,1
PK,class_attendance,id,class_attendance_pkey,,,,1
PK,class_enrollments,id,class_enrollments_pkey,,,,1
PK,class_lessons,id,class_lessons_pkey,,,,1
PK,class_students,id,class_students_pkey,,,,1
PK,classes,id,classes_pkey,,,,1
PK,custom_knowledge_points,id,custom_knowledge_points_pkey,,,,1
PK,dwxz_panda_assets,id,dwxz_panda_assets_pkey,,,,1
PK,events,id,events_pkey,,,,1
PK,exhibition_plans,id,exhibition_plans_pkey,,,,1
PK,grades,id,grades_pkey,,,,1
PK,homework,id,homework_pkey,,,,1
PK,homework_submissions,id,homework_submissions_pkey,,,,1
PK,hsk_audio_files,id,hsk_audio_files_pkey,,,,1
PK,hsk_test_answers,id,hsk_test_answers_pkey,,,,1
PK,hsk_test_attempts,id,hsk_test_attempts_pkey,,,,1
PK,hsk_test_papers,id,hsk_test_papers_pkey,,,,1
PK,hsk_test_questions,id,hsk_test_questions_pkey,,,,1
PK,hsk_test_sections,id,hsk_test_sections_pkey,,,,1
PK,invitation_codes,id,invitation_codes_pkey,,,,1
PK,invites,id,invites_pkey,,,,1
PK,join_requests,id,join_requests_pkey,,,,1
PK,knowledge_categories,id,knowledge_categories_pkey,,,,1
PK,knowledge_materials,id,knowledge_materials_pkey,,,,1
PK,material_categories,id,material_categories_pkey,,,,1
PK,messages,id,messages_pkey,,,,1
PK,messages,id,messages_pkey,,,,1
PK,messages,inserted_at,messages_pkey,,,,2
PK,notifications,id,notifications_pkey,,,,1
PK,panda_assets,id,panda_assets_pkey,,,,1
PK,parent_messages,id,parent_messages_pkey,,,,1
PK,parent_student_links,parent_id,parent_student_links_pkey,,,,1
PK,parent_student_links,student_id,parent_student_links_pkey,,,,2
PK,point_transactions,id,point_transactions_pkey,,,,1
PK,points_transactions,id,points_transactions_pkey,,,,1
PK,rag_chunks,id,rag_chunks_pkey,,,,1
PK,rag_config,id,rag_config_pkey,,,,1
PK,rag_documents,id,rag_documents_pkey,,,,1
PK,rag_files,id,rag_files_pkey,,,,1
PK,rag_knowledge_bases,id,rag_knowledge_bases_pkey,,,,1
PK,rag_query_logs,id,rag_query_logs_pkey,,,,1
PK,reward_redemptions,id,reward_redemptions_pkey,,,,1
PK,rewards,id,rewards_pkey,,,,1
PK,schools,id,schools_pkey,,,,1
PK,student_learning_profiles,id,student_learning_profiles_pkey,,,,1
PK,student_mistake_patterns,id,student_mistake_patterns_pkey,,,,1
PK,student_points,id,student_points_pkey,,,,1
PK,system_settings,id,system_settings_pkey,,,,1
PK,teacher_teaching_profiles,id,teacher_teaching_profiles_pkey,,,,1
PK,teaching_materials,id,teaching_materials_pkey,,,,1
PK,teaching_progress,id,teaching_progress_pkey,,,,1
PK,training_configs,id,training_configs_pkey,,,,1
PK,training_images,id,training_images_pkey,,,,1
PK,training_materials,id,training_materials_pkey,,,,1
PK,user_applications,id,user_applications_pkey,,,,1
PK,user_points,id,user_points_pkey,,,,1
PK,users,id,users_pkey,,,,1
PK,users,id,users_pkey,,,,1
